starname,ra_act,dec_act,x_act_mx1,x_act_mx2,x_act_mx3,x_act_my3,x_act_my4,x_act_px1,x_act_px2,x_act_px3,x_act_py1,x_act_py2,x_act_py3,x_act_py4,x_img_mx1,x_img_mx2,x_img_mx3,x_img_my3,x_img_my4,x_img_px1,x_img_px2,x_img_px3,x_img_py1,x_img_py2,x_img_py3,x_img_py4,y_act_mx1,y_act_mx2,y_act_mx3,y_act_my3,y_act_my4,y_act_px1,y_act_px2,y_act_px3,y_act_py1,y_act_py2,y_act_py3,y_act_py4,y_img_mx1,y_img_mx2,y_img_mx3,y_img_my3,y_img_my4,y_img_px1,y_img_px2,y_img_px3,y_img_py1,y_img_py2,y_img_py3,y_img_py4,v_global_x,v_global_y,v_global_z,err_mag_mx3,err_r_mx3,err_ang_mx3,err_mag_py3,err_r_py3,err_ang_py3,err_mag_my3,err_r_my3,err_ang_my3,err_mag_px1,err_r_px1,err_ang_px1,err_mag_px3,err_r_px3,err_ang_px3,err_mag_mx2,err_r_mx2,err_ang_mx2,err_mag_my4,err_r_my4,err_ang_my4,err_mag_px2,err_r_px2,err_ang_px2,err_mag_py4,err_r_py4,err_ang_py4,err_mag_py2,err_r_py2,err_ang_py2,err_mag_mx1,err_r_mx1,err_ang_mx1,err_mag_py1,err_r_py1,err_ang_py1
epsilon Cru,185.34,-60.401,,717.572,689.219,803.128,789.272,,,,147.133,70.432,689.251,842.447,,717.98,689.89,803.7,791.06,,,,145.05,74.13,690.5,842.91,,842.275,704.357,711.433,847.716,,,,191.485,1359.312,808.813,753.851,,843.74,705.85,712.63,848.68,,,,197.88,1364.71,810.9,755.32,-0.49178303366218656,-0.04596763909933854,-0.8695035502846723,1.6368536892465582,87.88557674613052,114.38632463670706,2.432194482355392,86.0404556008393,114.38632463670706,1.3266472779152751,64.42388454602846,114.38632463670706,,,114.38632463670706,,,114.38632463670706,1.520752774122114,93.9163883462306,114.38632463670706,2.031314845118678,94.59971458730722,114.38632463670706,,,114.38632463670706,1.5402369947511705,83.51467236360324,114.38632463670706,6.54321083261126,914.3364703433851,114.38632463670706,,,114.38632463670706,6.72569059651127,832.4456900603186,114.38632463670706
epsilon Crv,182.531,-22.62,,,,,,,,,336.794,,,,,,,,,,,,343.11,,,,,,,,,,,,1442.859,,,,,,,,,,,,1446.26,,,,-0.9221755327602987,-0.040762961252475145,-0.38461756040018313,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,,,92.92758870504316,7.173468965570343,803.1313278038655,92.92758870504316
epsilon Dor,87.473,-66.901,,,,,,,,,,1343.345,,,,,,,,,,,,1345.36,,,,,,,,,,,,1048.516,,,,,,,,,,,,1046.97,,,0.01729750347886651,0.3919395521718195,-0.919828344756103,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5397521532621323,652.5878795227505,,,,,,,
epsilon Lup,230.67,-44.689,,,,,,,,,1172.913,,,,,,,,,,,,1169.72,,,,,,,,,,,,238.659,,,,,,,,,,,,237.82,,,,-0.45058031177679386,-0.5499138568881036,-0.7032582261456866,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,,,113.45275780869633,3.301389101575273,663.6493583210943,113.45275780869633
epsilon Men,111.408,-79.094,,,,,,,,,,1028.738,,81.734,,,,,,,,,,1032.6,,88.25,,,,,,,,,,1377.292,,1309.576,,,,,,,,,,1377.47,,1312.89,-0.06905865233258053,0.17614451120614372,-0.9819389052838046,,,,,,,,,,,,,,,,,,,,,,,,,7.310325026973837,869.9523289238325,,3.8660998435114036,675.6260288798826,,,,,,,
epsilon Mus,184.392,-67.961,,751.489,896.15,692.647,618.601,,,,,315.462,829.744,616.831,,752.14,896.51,694.63,619.81,,,,,319.72,829.7,618.59,,609.491,816.008,919.542,685.368,,,,,1456.101,621.022,820.208,,611.28,817.72,920.92,688.16,,,,,1460.18,622.63,822.62,-0.37413571827116227,-0.028735626649456933,-0.9269286531739024,1.7494410535939677,148.8667474622859,,1.6086018774077782,153.8227450671714,,2.41478218479423,173.9670465921635,,,,,,,,1.9037652166167691,148.40262127065012,,3.0425228018865207,156.85245200506117,,,,,2.9852679946698615,154.40130342714076,,5.896507864829821,827.2598810531066,,,,,,,
epsilon TrA,234.18,-66.317,,1358.402,755.36,93.146,910.761,,,,,,1396.105,297.134,,1358.3,754.92,95.64,907.01,,,,,,1396.41,297.5,,537.835,1412.124,782.349,149.084,,,,,,847.208,297.452,,540.5,1413.26,787.39,151.72,,,,,,845.26,303.82,-0.2350772098303095,-0.3257028949455899,-0.9157818133389954,1.2182347885362548,653.7760426935206,,1.9717324869261443,642.6578605292244,,5.624208122038118,664.4455972463059,,,,,,,,2.666951255647509,637.5911228993076,,4.584593438899424,625.4244386814445,,,,,6.378509230219858,648.9131393337632,,,,,,,,,,
epsilon Vol,121.982,-68.617,,205.651,,,,,,,,917.344,,,,207.62,,,,,,,,919.35,,,,103.663,,,,,,,,1033.126,,,,105.44,,,,,,,,1033.89,,,-0.19311169128789527,0.3092594586243817,-0.9311640359997174,,,,,,,,,,,,,,,,2.652299002752123,855.7838617314537,,,,,,,,,,,2.146562833927783,317.55612826711445,,,,,,,
eta Ant,149.718,-35.891,,,,,,,,,,55.64,,,,,,,,,,,,53.36,,,,,,,,,,,,217.61,,,,,,,,,,,,223.1,,,-0.6995942377664567,0.40851508575814716,-0.5862451084588972,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.944619415908808,886.7686618278749,,,,,,,
eta Aps,214.557,-81.008,,991.078,1211.241,322.007,411.524,,,,,,1241.38,131.653,,991.91,1210.82,326.57,410.3,,,,,,1239.17,135.21,,186.711,1186.16,1239.657,244.872,,,,,,364.259,779.049,,189.4,1188.08,1242.45,250.8,,,,,,364.0,784.23,-0.1287199510986184,-0.08865544355265496,-0.9877101733391488,1.9656146621348365,622.3910015416353,,2.225124940312379,621.694103961104,,5.349936261302611,648.590076550667,,,,,,,,2.814772637354534,615.6528389441569,,6.0530455144496695,617.0221470903617,,,,,6.284505549365083,624.7796227470931,,,,,,,,,,
eta Cen,218.877,-42.158,,1447.627,,,,,,,999.078,,,,,1446.44,,,,,,,997.83,,,,,1405.582,,,,,,,482.697,,,,,1407.23,,,,,,,482.73,,,,-0.5770959710463427,-0.4652753777838727,-0.6711773707673357,,,132.24681939751517,,,132.24681939751517,,,132.24681939751517,,,132.24681939751517,,,132.24681939751517,2.030978335679498,944.1613826565881,132.24681939751517,,,132.24681939751517,,,132.24681939751517,,,132.24681939751517,,,132.24681939751517,,,132.24681939751517,1.2484362218390794,365.2435102777324,132.24681939751517
eta Cha,130.332,-78.963,,564.216,1485.82,679.862,50.31,,,,,910.027,932.742,185.447,,565.8,1485.65,685.22,52.37,,,,,913.93,929.22,191.11,,48.68,832.347,1514.07,513.529,,,,,1382.868,39.977,1224.481,,51.02,834.92,1514.28,521.1,,,,,1383.68,42.08,1227.58,-0.12390481357334271,0.1459382296070783,-0.9815037597037043,2.578609896824225,730.0561614697873,,4.102083982562987,737.2220390086015,,5.362113762314324,758.4262434805377,,,,,,,,2.8257133612594147,734.4818584553332,,7.846250123466664,746.2354835439012,,,,,6.4554914607642155,736.3192775555995,,3.9865715847077765,643.000231181918,,,,,,,
eta Cir,226.201,-64.032,,1295.81,663.602,193.9,972.788,,,,,,1283.75,433.115,,1295.66,663.39,195.67,969.68,,,,,,1284.68,432.92,,658.176,1311.745,689.644,269.634,,,,,,922.866,304.308,,660.58,1312.81,694.33,271.36,,,,,,921.41,309.93,-0.30306259071895053,-0.3160417889258627,-0.8990387387422515,1.085895483000142,561.5951283620611,,1.727667792140656,549.5715426584605,,5.009141243766267,567.5838244700072,,,,,,,,2.408675154519584,545.2088700672432,,3.555100561165658,531.466172018502,,,,,5.625380787111229,555.6686794304678,,,,,,,,,,
eta Cru,181.72,-64.614,,695.477,827.189,777.165,662.96,,,,54.601,232.768,735.981,725.532,,696.09,827.72,778.57,664.75,,,,51.61,236.55,736.41,726.9,,703.383,731.239,849.77,785.472,,,,41.116,1369.263,676.643,831.875,,704.99,732.92,850.81,787.58,,,,48.38,1373.78,678.69,833.64,-0.4285212341993538,-0.012867928769576067,-0.9034400745204099,1.7628732228948907,73.21519514417759,112.75068008879087,2.091470774359537,84.04406106323036,112.75068008879087,1.7480346106413818,93.28012114057309,112.75068008879087,,,112.75068008879087,,,112.75068008879087,1.719947092209518,83.61918559756484,112.75068008879087,2.765459093893838,98.82332164018776,112.75068008879087,,,112.75068008879087,2.2330806075911775,80.9907377420406,112.75068008879087,5.891248848928376,806.732062645337,112.75068008879087,,,112.75068008879087,7.855684375024245,1003.3941929770174,112.75068008879087
eta Lup,240.032,-38.393,,,,,,,,,1508.708,,,,,,,,,,,,1504.68,,,,,,,,,,,,206.22,,,,,,,,,,,,203.03,,,,-0.3915055149758557,-0.6789829220907496,-0.6210520294247472,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,,,104.87144079744557,5.138179054879317,930.0280067288297,104.87144079744557
eta Men,73.797,-74.937,,,,,,,,,,1344.353,,,,,,,,,,,,1348.1,,,,,,,,,,,,1363.874,,,,,,,,,,,,1362.32,,,0.07251754880624357,0.24955826682647983,-0.9656406560277471,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.056467058907184,842.521164363246,,,,,,,
eta Mus,198.812,-67.895,,919.182,822.373,540.108,729.851,,,,,,968.417,562.509,,919.59,822.55,542.01,729.74,,,,,,968.68,563.66,,626.896,967.64,846.58,558.485,,,,,,716.089,660.516,,628.88,969.14,848.96,560.93,,,,,,716.76,663.88,-0.3562035536005077,-0.12134483577301758,-0.9264957955833312,1.5104068988189796,218.91603892816988,,0.7207010475917676,213.50170959502873,,3.04663814720425,235.17013352039416,,,,,,,,2.02551721789773,206.616534914319,,2.44751833496701,200.78770505187816,,,,,3.5554601671232535,217.93689453601016,,,,,,,,,,
eta Vol,125.519,-73.4,,376.417,1513.112,,,,,,,905.373,,299.496,,378.18,1513.17,,,,,,,908.24,,305.51,,87.483,643.102,,,,,,,1191.126,,1378.377,,89.51,645.87,,,,,,,1191.94,,1380.27,-0.16597719779521153,0.23252830598137592,-0.9583225744651332,2.7686075922745284,762.1878021852621,,,,,,,,,,,,,,2.6864284840658414,770.9030694581518,,,,,,,,6.304890562095446,769.0658703908267,,2.980316258385997,457.3050854735819,,,,,,,
eta1 dorado,91.539,-66.04,,,,,,,,,,1301.69,,,,,,,,,,,,1303.46,,,,,,,,,,,,1001.004,,,,,,,,,,,,999.69,,,-0.010906751939588332,0.4059522791122303,-0.9138291907384629,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.204426456019761,594.6290589098385,,,,,,,
eta1 tra,250.347,-68.296,,1484.97,,,,,,,,,,66.699,,1484.88,,,,,,,,,,67.87,,343.686,,,,,,,,,,262.996,,346.79,,,,,,,,,,270.75,-0.12437609955907217,-0.34826889277010675,-0.9291067560765854,,,,,,,,,,,,,,,,3.105304493926521,834.5691634010929,,,,,,,,7.841923042213588,846.8935112515622,,,,,,,,,,
eta2 dorado,92.812,-65.59,,,,,,,,,,1289.712,,,,,,,,,,,,1291.37,,,,,,,,,,,,981.15,,,,,,,,,,,,979.9,,,-0.02027427028347604,0.41276575093181705,-0.9106115466114877,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.076406511259217,575.7272417560245,,,,,,,
gamma Aps,248.363,-78.897,,1194.704,1197.154,108.021,481.306,,,,,,1448.274,,,1195.29,1196.44,112.98,478.37,,,,,,1445.94,,,127.761,1398.233,1227.223,44.74,,,,,,409.469,,,130.82,1399.99,1231.25,50.93,,,,,,407.97,,-0.07100658785043529,-0.17900435277519522,-0.9812825822205201,1.8965349983588846,775.3347687934548,15.155884262153608,2.773906451198223,771.2154138112127,15.155884262153608,6.38814605343373,800.3350379060009,15.155884262153608,,,15.155884262153608,,,15.155884262153608,3.114623091162047,764.9519373790749,15.155884262153608,6.850999635089695,762.3027756738132,15.155884262153608,,,15.155884262153608,,,15.155884262153608,,,15.155884262153608,,,15.155884262153608,,,15.155884262153608
gamma Cen,190.379,-48.96,,752.802,325.902,895.548,1114.732,363.712,,,340.848,,542.369,1167.056,,752.71,326.98,893.86,1116.73,366.418,,,340.99,,545.78,1165.11,,1216.097,609.182,348.465,1034.79,956.116,,,552.238,,1152.729,565.965,,1217.17,610.2,349.95,1032.72,959.027,,,556.76,,1155.12,566.5,-0.6458424162806362,-0.11828959375393275,-0.7542513807361039,1.482702937206279,457.5631545480907,,4.165549423545338,449.65700572769896,,2.24823686474535,431.02646334070954,,3.9744631083959545,440.82250674506173,,,,,1.0769368598020017,457.7203655071512,,2.8769608965017106,449.73596843036694,,,,,2.0182024179949125,449.18645582875706,,,,,,,,4.52422899508849,465.0313190528139,
gamma Cha,158.867,-78.608,,673.957,1301.23,629.287,243.137,,,,,744.981,954.047,282.367,,675.21,1301.16,633.7,244.5,,,,,749.31,951.58,286.77,,205.89,881.49,1327.889,514.959,,,,,1462.636,230.178,1059.213,,208.14,883.76,1328.76,521.11,,,,,1464.37,231.79,1062.44,-0.18423643257583874,0.07121286195124431,-0.9802987632372293,2.2710790386950226,555.7302431935841,117.64568606109403,2.946970138973216,561.5804221124522,117.64568606109403,4.498134057584351,582.994500488641,117.64568606109403,,,117.64568606109403,,,117.64568606109403,2.57536579926039,557.7657695664014,117.64568606109403,6.300203964952324,567.4987155051542,117.64568606109403,,,117.64568606109403,5.458931946818924,561.4679835039573,117.64568606109403,4.663367560036343,704.9436523581156,117.64568606109403,,,117.64568606109403,,,117.64568606109403
gamma Cir,230.845,-59.321,,1438.698,517.673,93.374,1138.698,,,,,,1360.1,466.693,,1438.22,517.39,94.55,1134.57,,,,,,1361.81,465.44,,760.845,1411.444,544.1,212.781,,,,,,1080.912,130.946,,763.29,1412.25,549.66,213.51,,,,,,1078.79,137.16,-0.3221682327954806,-0.3956513207029436,-0.8600393375907021,0.8542394277953186,696.2038599433358,,2.725249346390239,681.7062712048349,,5.683007654402661,697.2742129894092,,,,,,,,2.491286615385663,678.730581674349,,4.191876071641593,662.4066613493557,,,,,6.339069726702747,688.3155956390935,,,,,,,,,,
gamma Cru,187.791,-57.113,,738.922,580.567,819.323,889.725,,,,218.481,,656.636,931.496,,739.17,581.35,819.25,891.47,,,,217.03,,658.52,931.23,,950.156,687.399,602.729,892.603,,,,298.937,,913.428,689.456,,951.51,688.74,604.08,892.67,,,,304.67,,915.53,690.73,-0.5379717270810931,-0.0736068716973432,-0.8397430852947327,1.5528586542245388,191.6882888963225,,2.822739803807633,185.85564640333098,,1.3529708053021672,166.5095760009015,,,,,,,,1.3765246092969352,193.08326960148565,,1.7462857727187773,187.48421213531552,,,,,1.3014730116295086,184.98785311473833,,,,,,,,5.913771216406677,707.915270212474,
gamma Hya,199.73,-23.172,,,,,,,,,831.877,,,,,,,,,,,,836.2,,,,,,,,,,,,1247.977,,,,,,,,,,,,1248.16,,,,-0.8653576112928917,-0.3103541667632179,-0.3934926883058557,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,,,115.77482388417437,4.326871618155639,494.6427858566221,115.77482388417437
gamma Hyi,56.81,-74.239,,,,,,,,,,1484.234,,,,,,,,,,,,1488.58,,,,,,,,,,,,1475.801,,,,,,,,,,,,1473.49,,,0.14869231148214496,0.22731224840954706,-0.9624031058912337,,,78.65566172516897,,,78.65566172516897,,,78.65566172516897,,,78.65566172516897,,,78.65566172516897,,,78.65566172516897,,,78.65566172516897,,,78.65566172516897,,,78.65566172516897,4.922239023046288,1020.4603698821429,78.65566172516897,,,78.65566172516897,,,78.65566172516897
gamma Lup,233.785,-41.167,,,,,,,,,1311.886,,,,,,,,,,,,1308.71,,,,,,,,,,,,268.581,,,,,,,,,,,,266.73,,,,-0.4447635199589431,-0.6073585939215788,-0.658255991012109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6760273393977307,737.8711926888053,
gamma Men,82.971,-76.341,,,,,,,,,,1249.609,,,,,,,,,,,,1253.33,,,,,,,,,,,,1355.157,,,,,,,,,,,,1354.12,,,0.028897203285791408,0.2343680902829957,-0.9717183490597269,,,107.86646087804856,,,107.86646087804856,,,107.86646087804856,,,107.86646087804856,,,107.86646087804856,,,107.86646087804856,,,107.86646087804856,,,107.86646087804856,,,107.86646087804856,3.862798208552978,772.9430854209123,107.86646087804856,,,107.86646087804856,,,107.86646087804856
gamma Mus,188.117,-72.133,282.103,813.713,989.538,592.509,554.722,1049.779,443.737,585.175,,,942.458,479.749,281.969,814.43,989.68,595.23,555.28,1050.008,444.297,584.914,,,941.79,482.05,514.459,487.339,916.328,1014.101,563.825,717.748,718.589,564.667,,,543.558,814.69,515.142,489.37,918.11,1015.84,567.52,717.342,720.426,565.165,,,544.66,817.86,-0.3037348214511691,-0.04331981574384574,-0.9517712707378521,1.7876487350707693,279.5352652171099,,1.2886535608921252,281.7549816773432,,3.2292355132446025,304.4582541170464,,0.4661298102461053,293.55100924370885,,0.5622499444196654,261.24004980285855,,2.1538453983515162,275.65834251841534,,3.736895636755129,280.2893661914415,,1.920460621830076,317.61566190129855,,3.9170781202319267,283.52141382971405,,,,,0.6960208330216483,536.4202532762909,,,,
gamma Pic,87.457,-56.167,,,,,,,,,,1487.811,,,,,,,,,,,,1487.98,,,,,,,,,,,,722.249,,,,,,,,,,,,719.98,,,0.02470359642553677,0.556225827098029,-0.8306639281880234,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2752850370887727,729.55119134986,,,,,,,
gamma TrA,229.727,-68.679,,1266.871,819.681,168.189,829.464,,608.042,,,,1332.464,303.775,,1266.94,819.32,170.89,826.4,,610.719,,,,1332.44,304.62,,502.902,1337.704,846.443,203.341,,1128.266,,,,772.972,395.586,,505.49,1338.97,850.93,206.37,,1129.938,,,,771.49,401.49,-0.23503733403033744,-0.2774114181403466,-0.9315580264789056,1.3164638240377844,582.5494942921159,,1.4821943192442442,573.0654445174653,,5.237229229277617,595.6686805599234,,,,,,,,2.588919658853884,567.4649184751424,,4.308472699228864,557.1610242111342,,3.156249831683195,399.1993208974685,,5.964163059474481,578.8669747878178,,,,,,,,,,
gamma1 vela,122.383,-47.337,,,,,,,,,,822.484,,,,,,,,,,,,821.22,,,,,,,,,,,,372.462,,,,,,,,,,,,374.1,,,-0.36295196246075384,0.5722960358864619,-0.7353523782884835,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.068994925078391,390.31079718603735,,,,,,,
gamma1 volans,107.187,-70.499,,,,,,,,,,1083.097,,,,,,,,,,,,1085.54,,,,,,,,,,,,1094.016,,,,,,,,,,,,1093.84,,,-0.09864188313163166,0.3189165754760387,-0.9426356649198467,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.449331541461869,466.99605694266836,,,,,,,
gamma2 vela,122.372,-47.346,,,,,,,,,,822.763,,,,,,,,,,,,820.94,,,,,,,,,,,,372.716,,,,,,,,,,,,373.84,,,-0.3627802332594869,0.5722681424434686,-0.7354588197176606,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1416594033598924,390.5233785575455,,,,,,,
gamma2 volans,107.176,-70.497,,,,,,,,,,1083.226,,,,,,,,,,,,1085.41,,,,,,,,,,,,1093.971,,,,,,,,,,,,1093.88,,,-0.09859037053406547,0.3189669440218235,-0.9426240117137556,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18589501120247,466.9339487550676,,,,,,,
gamma_cir,230.844,-59.321,,,,,,1054.693,,,,,,,,,,,,1057.667,,,,,,,,,,,,1399.24,,,,,,,,,,,,1398.543,,,,,,,-0.32217513816464766,-0.39564569774627495,-0.8600393375907021,,,,,,,,,,3.054584259764291,705.1804845130074,,,,,,,,,,,,,,,,,,,,,,,,,
hip_50676,155.228,-56.043,,,,,,553.725,,,,,,,,,,,,551.735,,,,,,,,,,,,274.892,,,,,,,,,,,,272.185,,,,,,,-0.5071722117351439,0.23404576158318027,-0.829457008607819,,,,,,,,,,3.3597543064932593,529.7567408254472,,,,,,,,,,,,,,,,,,,,,,,,,
i_car,137.82,-62.317,,,,,,,,132.387,,,,,,,,,,,,133.038,,,,,,,,,,,,1070.997,,,,,,,,,,,,1074.322,,,,,-0.34427140946606366,0.31194734271160146,-0.8855315081912223,,,,,,,,,,,,,3.3881301627887437,701.1187696303672,,,,,,,,,,,,,,,,,,,,,,
iota Ant,164.18,-37.138,,4.175,,,,,,,,,,,,4.56,,,,,,,,,,,,1430.205,,,,,,,,,,,,1430.24,,,,,,,,,,,-0.7669886773421679,0.21732511504418195,-0.6037368327342179,,,,,,,,,,,,,,,,0.38658763560155246,1009.8646202338213,,,,,,,,,,,,,,,,,,,
iota Car,139.273,-59.275,,63.853,1245.227,1298.475,118.859,,,,,615.779,285.795,792.54,,65.47,1246.14,1301.12,125.45,,,,,616.63,284.26,797.19,,487.065,214.188,1265.634,1177.936,,,,,813.512,186.743,1494.031,,488.15,216.96,1262.86,1182.6,,,,,815.91,192.19,1492.8,-0.38718747204411225,0.33335134010796025,-0.8596294233798171,2.9184847095710964,728.8128300187916,,5.659154883902838,740.0633038463669,,3.832897207074635,739.407542563639,,,,,,,,1.9472837492261368,745.1902196083896,,8.07429111439512,762.2552148066945,,,,,4.810183052649954,734.2679525214211,,2.544524513538849,153.6031412439212,,,,,,,
iota Cen,200.149,-36.712,,,,,,,,,680.788,,,1483.515,,,,,,,,,682.5,,,1478.02,,,,,,,,,844.464,,,174.711,,,,,,,,,846.23,,,175.3,-0.7525894578159832,-0.27613867630279465,-0.5977930573651595,,,,,,,,,,,,,,,,,,,,,,,,,5.526476816200465,926.0456956327803,,,,,,,,2.459613790821606,115.97884677819488,
iota Cha,141.038,-80.787,,649.306,1432.965,607.965,120.864,,,,,872.785,995.164,173.002,,650.74,1432.74,613.18,122.27,,,,,877.13,991.89,178.26,,74.287,903.411,1461.249,458.783,,,,,1465.246,102.932,1136.602,,76.71,905.84,1461.97,466.05,,,,,1466.27,104.56,1140.11,-0.12449187420092395,0.10067489645576425,-0.9870999637734582,2.4393986964004846,688.9611695879529,,3.6564272179273276,694.9471315862812,,5.264605018422479,717.5469624352123,,,,,,,,2.8155434644132065,691.3978027879464,,7.40176499221637,701.551833722926,,,,,6.3208091254205,694.7689613821274,,4.464034162055663,716.491904908911,,,,,,,
iota Cru,191.408,-60.981,,811.411,661.243,713.201,839.813,,,,244.159,37.507,773.582,799.215,,811.71,661.8,713.81,840.84,,,,241.67,41.79,774.92,799.41,,837.763,794.025,684.017,768.424,,,,153.22,1471.35,849.52,670.482,,839.35,795.41,685.78,769.3,,,,158.99,1476.95,851.07,672.54,-0.4755157901039462,-0.09594989784539494,-0.8744588900944847,1.4928074222751795,104.09043231728845,85.70956521685413,2.047619105204901,92.85925532761938,85.70956521685413,1.8652211665107237,86.7307010233401,85.70956521685413,,,85.70956521685413,,,85.70956521685413,1.6149210507018665,95.40391291765766,85.70956521685413,1.3498536957759713,81.92823444942533,85.70956521685413,,,85.70956521685413,2.067217695357687,95.68097877843852,85.70956521685413,7.050112694134872,1014.8113847410267,85.70956521685413,,,85.70956521685413,6.283949474653656,792.9439885641356,85.70956521685413
iota Lup,214.851,-46.058,497.07,1303.659,66.168,401.7,1491.138,518.36,,,855.51,,989.709,1004.526,496.334,1302.79,66.6,399.68,1488.82,521.032,,,854.09,,994.28,1000.39,1433.572,1289.518,1102.381,92.523,627.847,1488.699,,,429.667,,1479.28,33.676,1433.847,1291.14,1102.7,97.37,624.48,1490.178,,,430.78,,1478.69,37.47,-0.5694671902657352,-0.3965422209645921,-0.7200426280459494,0.5370148973724925,773.2377706760062,,4.608919721583371,756.5420705420156,,5.251076937162484,753.5824900433927,,3.054017845396497,768.6073943880583,,,,,1.8401209199399036,760.1349312457625,,4.087763814116426,741.7129247896385,,,,,5.6125691087058875,761.1539351537243,,,,,0.7856977790474117,723.8785947691781,,1.8042086908115376,342.0586302083314,
iota Oct,193.745,-85.123,,894.081,1365.122,370.154,249.788,,,,,,1217.711,55.192,,895.2,1364.64,375.49,249.2,,,,,,1214.62,59.81,,57.958,1138.986,1394.779,249.334,,,,,,205.061,921.123,,60.73,1141.15,1396.98,256.44,,,,,,205.24,926.13,-0.08258231070156861,-0.020200124847972248,-0.9963795044636938,2.217029544232534,715.4377276185539,115.89436506638826,3.0961786124189836,717.1738715262846,115.89436506638826,5.772113737618155,744.2072496959432,115.89436506638826,,,115.89436506638826,,,115.89436506638826,2.9893385556006082,711.8244185893035,115.89436506638826,7.13028610926658,716.5720156411356,115.89436506638826,,,115.89436506638826,6.811458947978686,719.2577097257979,115.89436506638826,,,115.89436506638826,,,115.89436506638826,,,115.89436506638826
iota TrA,246.989,-64.058,,,,,,,,,,,,155.324,,,,,,,,,,,,155.46,,,,,,,,,,,,137.867,,,,,,,,,,,,145.72,-0.17100696877351243,-0.4026522249216076,-0.8992373448631757,,,144.14275319912872,,,144.14275319912872,,,144.14275319912872,,,144.14275319912872,,,144.14275319912872,,,144.14275319912872,,,144.14275319912872,,,144.14275319912872,7.854177550832488,861.1563214655049,144.14275319912872,,,144.14275319912872,,,144.14275319912872,,,144.14275319912872
iota Vol,102.862,-70.963,,,,,,,,,,1127.378,,,,,,,,,,,,1129.81,,,,,,,,,,,,1116.674,,,,,,,,,,,,1116.29,,,-0.07260854122733627,0.317994541270044,-0.9453081357225762,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4621291598939505,514.2262150065864,,,,,,,
iota1 musca,201.28,-74.888,,935.53,1026.409,448.777,556.887,,,,,,1089.12,352.611,,936.18,1026.31,452.03,556.37,,,,,,1088.11,355.05,,403.727,1059.521,1052.292,415.952,,,,,,528.219,738.869,,406.03,1061.25,1054.76,420.18,,,,,,528.52,743.04,-0.2429311980981094,-0.0946172403596791,-0.9654180497677345,1.7318319779932971,402.7910607250364,,1.0538980026548774,401.6668924619005,,4.083262543604106,426.28191200190514,,,,,,,,2.392970747836245,395.16688031767035,,4.259492105873658,395.47422077804265,,,,,4.83176592976104,404.78479973931826,,,,,,,,,,
iota1 norma,240.877,-57.776,,,,,1203.79,,,,,,,,,,,,1198.06,,,,,,,,,,,,24.314,,,,,,,,,,,,25.16,,,,,,,,-0.25951595876560946,-0.4658180194450263,-0.8459698812051643,,,,,,,,,,,,,,,,,,,5.792116711531305,855.3304093740617,,,,,,,,,,,,,,,,
j_cen,177.421,-63.788,,,,,,772.467,,,,,,,,,,,,773.785,,,,,,,,,,,,643.818,,,,,,,,,,,,643.26,,,,,,,-0.44124638569757074,0.019874825085464315,-0.8971658812263499,,,,,,,,,,1.4312539956275925,117.11446889688737,,,,,,,,,,,,,,,,,,,,,,,,,
kappa Cen,224.79,-42.104,,,,,,,,,1115.715,,,,,,,,,,,,1113.73,,,,,,,,,,,,398.771,,,,,,,,,,,,398.11,,,,-0.5265423673117204,-0.5226966880981719,-0.6704784170105491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0921629955621537,506.04508198380904,
